时间戳,时间,分组ID,分组标签,测试标签_值,测试标签_十六进制,随便什么_值,随便什么_十六进制
1749106933874,"2025-06-05 15:02:13",2,"2","51","33"
1749106934872,"2025-06-05 15:02:14",1,"1","51","33","304296755","12233333"
1749106934872,"2025-06-05 15:02:14",2,"2","51","33"
1749107790281,"2025-06-05 15:16:30",1,"1","68","44","1145324612","44444444"
1749107790281,"2025-06-05 15:16:30",2,"2","68","44"
1749107791284,"2025-06-05 15:16:31",1,"1","68","44","1145324612","44444444"
1749107791284,"2025-06-05 15:16:31",2,"2","68","44"
1749107792279,"2025-06-05 15:16:32",1,"1","68","44","1145324612","44444444"
1749107792279,"2025-06-05 15:16:32",2,"2","68","44"
1749107793279,"2025-06-05 15:16:33",1,"1","68","44","1145324612","44444444"
1749107793279,"2025-06-05 15:16:33",2,"2","68","44"
1749107794280,"2025-06-05 15:16:34",1,"1","68","44","1145324612","44444444"
1749107794280,"2025-06-05 15:16:34",2,"2","68","44"
1749107795279,"2025-06-05 15:16:35",1,"1","68","44","1145324612","44444444"
1749107795279,"2025-06-05 15:16:35",2,"2","68","44"
1749107796279,"2025-06-05 15:16:36",1,"1","68","44","1145324612","44444444"
1749107796279,"2025-06-05 15:16:36",2,"2","68","44"
1749107797279,"2025-06-05 15:16:37",1,"1","68","44","1145324612","44444444"
1749107797279,"2025-06-05 15:16:37",2,"2","68","44"
1749107798279,"2025-06-05 15:16:38",1,"1","68","44","1145324612","44444444"
1749107798279,"2025-06-05 15:16:38",2,"2","68","44"
1749107799279,"2025-06-05 15:16:39",1,"1","68","44","1145324612","44444444"
1749107799279,"2025-06-05 15:16:39",2,"2","68","44"
1749107800279,"2025-06-05 15:16:40",1,"1","68","44","1145324612","44444444"
1749107800279,"2025-06-05 15:16:40",2,"2","68","44"
1749107801279,"2025-06-05 15:16:41",1,"1","68","44","1145324612","44444444"
1749107801279,"2025-06-05 15:16:41",2,"2","68","44"
1749107802279,"2025-06-05 15:16:42",1,"1","68","44","1145324612","44444444"
1749107802279,"2025-06-05 15:16:42",2,"2","68","44"
1749107803279,"2025-06-05 15:16:43",1,"1","68","44","1145324612","44444444"
1749107803279,"2025-06-05 15:16:43",2,"2","68","44"
1749107804279,"2025-06-05 15:16:44",1,"1","68","44","1145324612","44444444"
1749107804279,"2025-06-05 15:16:44",2,"2","68","44"
1749107805279,"2025-06-05 15:16:45",1,"1","68","44","1145324612","44444444"
1749107805279,"2025-06-05 15:16:45",2,"2","68","44"
1749107806279,"2025-06-05 15:16:46",1,"1","68","44","1145324612","44444444"
1749107806279,"2025-06-05 15:16:46",2,"2","68","44"
1749107810518,"2025-06-05 15:16:50",1,"1","85","55","1431655765","55555555"
1749107810518,"2025-06-05 15:16:50",2,"2","85","55"
1749107811279,"2025-06-05 15:16:51",1,"1","85","55","1431655765","55555555"
1749107811279,"2025-06-05 15:16:51",2,"2","85","55"
1749107812289,"2025-06-05 15:16:52",1,"1","85","55","1431655765","55555555"
1749107812289,"2025-06-05 15:16:52",2,"2","85","55"
1749107813291,"2025-06-05 15:16:53",1,"1","85","55","1431655765","55555555"
1749107813291,"2025-06-05 15:16:53",2,"2","85","55"
1749107814289,"2025-06-05 15:16:54",1,"1","85","55","1431655765","55555555"
1749107814289,"2025-06-05 15:16:54",2,"2","85","55"
1749107815284,"2025-06-05 15:16:55",1,"1","85","55","1431655765","55555555"
1749107815284,"2025-06-05 15:16:55",2,"2","85","55"
1749107816282,"2025-06-05 15:16:56",1,"1","85","55","1431655765","55555555"
1749107816282,"2025-06-05 15:16:56",2,"2","85","55"
1749107817279,"2025-06-05 15:16:57",1,"1","85","55","1431655765","55555555"
1749107817279,"2025-06-05 15:16:57",2,"2","85","55"
1749107818292,"2025-06-05 15:16:58",1,"1","17","11","286331153","11111111"
1749107818292,"2025-06-05 15:16:58",2,"2","17","11"
1749107819287,"2025-06-05 15:16:59",1,"1","17","11","286331153","11111111"
1749107819287,"2025-06-05 15:16:59",2,"2","17","11"
1749107820281,"2025-06-05 15:17:00",1,"1","17","11","286331153","11111111"
1749107820281,"2025-06-05 15:17:00",2,"2","17","11"
1749107821280,"2025-06-05 15:17:01",1,"1","17","11","286331153","11111111"
1749107821280,"2025-06-05 15:17:01",2,"2","17","11"
1749107822284,"2025-06-05 15:17:02",1,"1","17","11","286331153","11111111"
1749107822284,"2025-06-05 15:17:02",2,"2","17","11"
1749107823279,"2025-06-05 15:17:03",1,"1","17","11","286331153","11111111"
1749107823279,"2025-06-05 15:17:03",2,"2","17","11"
1749107824280,"2025-06-05 15:17:04",1,"1","17","11","286331153","11111111"
1749107824280,"2025-06-05 15:17:04",2,"2","17","11"
1749107825280,"2025-06-05 15:17:05",1,"1","17","11","286331153","11111111"
1749107825280,"2025-06-05 15:17:05",2,"2","17","11"
1749107826280,"2025-06-05 15:17:06",1,"1","17","11","286331153","11111111"
1749107826280,"2025-06-05 15:17:06",2,"2","17","11"
1749107827289,"2025-06-05 15:17:07",1,"1","17","11","286331153","11111111"
1749107827289,"2025-06-05 15:17:07",2,"2","17","11"
1749107828281,"2025-06-05 15:17:08",1,"1","17","11","286331153","11111111"
1749107828281,"2025-06-05 15:17:08",2,"2","17","11"
1749107829280,"2025-06-05 15:17:09",1,"1","17","11","286331153","11111111"
1749107829280,"2025-06-05 15:17:09",2,"2","17","11"
1749107830286,"2025-06-05 15:17:10",1,"1","17","11","286331153","11111111"
1749107830286,"2025-06-05 15:17:10",2,"2","17","11"
1749107831287,"2025-06-05 15:17:11",1,"1","17","11","286331153","11111111"
1749107831287,"2025-06-05 15:17:11",2,"2","17","11"
1749107832280,"2025-06-05 15:17:12",1,"1","17","11","286331153","11111111"
1749107832280,"2025-06-05 15:17:12",2,"2","17","11"
1749107833280,"2025-06-05 15:17:13",1,"1","17","11","286331153","11111111"
1749107833280,"2025-06-05 15:17:13",2,"2","17","11"
1749107834280,"2025-06-05 15:17:14",1,"1","17","11","286331153","11111111"
1749107834280,"2025-06-05 15:17:14",2,"2","17","11"
1749107835280,"2025-06-05 15:17:15",1,"1","17","11","286331153","11111111"
1749107835280,"2025-06-05 15:17:15",2,"2","17","11"
1749107836280,"2025-06-05 15:17:16",1,"1","17","11","286331153","11111111"
1749107836280,"2025-06-05 15:17:16",2,"2","17","11"
1749107837279,"2025-06-05 15:17:17",1,"1","17","11","286331153","11111111"
1749107837279,"2025-06-05 15:17:17",2,"2","17","11"
1749107838281,"2025-06-05 15:17:18",1,"1","17","11","286331153","11111111"
1749107838281,"2025-06-05 15:17:18",2,"2","17","11"
1749107839281,"2025-06-05 15:17:19",1,"1","17","11","286331153","11111111"
1749107839281,"2025-06-05 15:17:19",2,"2","17","11"
1749107840281,"2025-06-05 15:17:20",1,"1","17","11","286331153","11111111"
1749107840281,"2025-06-05 15:17:20",2,"2","17","11"
1749107841279,"2025-06-05 15:17:21",1,"1","17","11","286331153","11111111"
1749107841279,"2025-06-05 15:17:21",2,"2","17","11"
1749107842294,"2025-06-05 15:17:22",1,"1","17","11","286331153","11111111"
1749107842294,"2025-06-05 15:17:22",2,"2","17","11"
1749107843291,"2025-06-05 15:17:23",1,"1","17","11","286331153","11111111"
1749107843291,"2025-06-05 15:17:23",2,"2","17","11"
1749107844287,"2025-06-05 15:17:24",1,"1","17","11","286331153","11111111"
1749107844287,"2025-06-05 15:17:24",2,"2","17","11"
1749107845281,"2025-06-05 15:17:25",1,"1","17","11","286331153","11111111"
1749107845281,"2025-06-05 15:17:25",2,"2","17","11"
1749107846289,"2025-06-05 15:17:26",1,"1","17","11","286331153","11111111"
1749107846289,"2025-06-05 15:17:26",2,"2","17","11"
1749107847281,"2025-06-05 15:17:27",1,"1","17","11","286331153","11111111"
1749107847281,"2025-06-05 15:17:27",2,"2","17","11"
1749107848280,"2025-06-05 15:17:28",1,"1","17","11","286331153","11111111"
1749107848280,"2025-06-05 15:17:28",2,"2","17","11"
1749107849281,"2025-06-05 15:17:29",1,"1","17","11","286331153","11111111"
1749107849281,"2025-06-05 15:17:29",2,"2","17","11"
1749107850280,"2025-06-05 15:17:30",1,"1","17","11","286331153","11111111"
1749107850280,"2025-06-05 15:17:30",2,"2","17","11"
1749107851292,"2025-06-05 15:17:31",1,"1","17","11","286331153","11111111"
1749107851292,"2025-06-05 15:17:31",2,"2","17","11"
1749107852281,"2025-06-05 15:17:32",1,"1","17","11","286331153","11111111"
1749107852281,"2025-06-05 15:17:32",2,"2","17","11"
1749107853281,"2025-06-05 15:17:33",1,"1","17","11","286331153","11111111"
1749107853281,"2025-06-05 15:17:33",2,"2","17","11"
1749107854281,"2025-06-05 15:17:34",1,"1","17","11","286331153","11111111"
1749107854281,"2025-06-05 15:17:34",2,"2","17","11"
1749107855282,"2025-06-05 15:17:35",1,"1","17","11","286331153","11111111"
1749107855282,"2025-06-05 15:17:35",2,"2","17","11"
1749107856282,"2025-06-05 15:17:36",1,"1","17","11","286331153","11111111"
1749107856282,"2025-06-05 15:17:36",2,"2","17","11"
1749107857282,"2025-06-05 15:17:37",1,"1","17","11","286331153","11111111"
1749107857282,"2025-06-05 15:17:37",2,"2","17","11"
1749107858281,"2025-06-05 15:17:38",1,"1","17","11","286331153","11111111"
1749107858281,"2025-06-05 15:17:38",2,"2","17","11"
1749107859279,"2025-06-05 15:17:39",1,"1","17","11","286331153","11111111"
1749107859279,"2025-06-05 15:17:39",2,"2","17","11"
1749107860279,"2025-06-05 15:17:40",1,"1","17","11","286331153","11111111"
1749107860279,"2025-06-05 15:17:40",2,"2","17","11"
1749107861280,"2025-06-05 15:17:41",1,"1","17","11","286331153","11111111"
1749107861280,"2025-06-05 15:17:41",2,"2","17","11"
1749107862287,"2025-06-05 15:17:42",1,"1","17","11","286331153","11111111"
1749107862287,"2025-06-05 15:17:42",2,"2","17","11"
1749107863282,"2025-06-05 15:17:43",1,"1","17","11","286331153","11111111"
1749107863282,"2025-06-05 15:17:43",2,"2","17","11"
1749107864284,"2025-06-05 15:17:44",1,"1","17","11","286331153","11111111"
1749107864284,"2025-06-05 15:17:44",2,"2","17","11"
1749107865288,"2025-06-05 15:17:45",1,"1","17","11","286331153","11111111"
1749107865288,"2025-06-05 15:17:45",2,"2","17","11"
1749107866286,"2025-06-05 15:17:46",1,"1","17","11","286331153","11111111"
1749107866286,"2025-06-05 15:17:46",2,"2","17","11"
1749107867285,"2025-06-05 15:17:47",1,"1","17","11","286331153","11111111"
1749107867285,"2025-06-05 15:17:47",2,"2","17","11"
1749107868847,"2025-06-05 15:17:48",1,"1","17","11","286331153","11111111"
1749107868847,"2025-06-05 15:17:48",2,"2","17","11"
1749107869848,"2025-06-05 15:17:49",1,"1","17","11","286331153","11111111"
1749107869848,"2025-06-05 15:17:49",2,"2","17","11"
1749107870850,"2025-06-05 15:17:50",1,"1","17","11","286331153","11111111"
1749107870850,"2025-06-05 15:17:50",2,"2","17","11"
1749107871851,"2025-06-05 15:17:51",1,"1","17","11","286331153","11111111"
1749107871851,"2025-06-05 15:17:51",2,"2","17","11"
1749107872848,"2025-06-05 15:17:52",1,"1","17","11","286331153","11111111"
1749107872848,"2025-06-05 15:17:52",2,"2","17","11"
1749107873849,"2025-06-05 15:17:53",1,"1","17","11","286331153","11111111"
1749107873849,"2025-06-05 15:17:53",2,"2","17","11"
1749107874849,"2025-06-05 15:17:54",1,"1","17","11","286331153","11111111"
1749107874849,"2025-06-05 15:17:54",2,"2","17","11"
1749107875850,"2025-06-05 15:17:55",1,"1","17","11","286331153","11111111"
1749107875850,"2025-06-05 15:17:55",2,"2","17","11"
1749107876844,"2025-06-05 15:17:56",1,"1","17","11","286331153","11111111"
1749107876844,"2025-06-05 15:17:56",2,"2","17","11"
1749107877559,"2025-06-05 15:17:57",1,"1","17","11","286331153","11111111"
1749107877559,"2025-06-05 15:17:57",2,"2","17","11"
1749107878278,"2025-06-05 15:17:58",1,"1","17","11","286331153","11111111"
1749107878278,"2025-06-05 15:17:58",2,"2","17","11"
1749107879283,"2025-06-05 15:17:59",1,"1","17","11","286331153","11111111"
1749107879283,"2025-06-05 15:17:59",2,"2","17","11"
1749107880283,"2025-06-05 15:18:00",1,"1","17","11","286331153","11111111"
1749107880283,"2025-06-05 15:18:00",2,"2","17","11"
1749107881283,"2025-06-05 15:18:01",1,"1","17","11","286331153","11111111"
1749107881283,"2025-06-05 15:18:01",2,"2","17","11"
1749107882287,"2025-06-05 15:18:02",1,"1","17","11","286331153","11111111"
1749107882287,"2025-06-05 15:18:02",2,"2","17","11"
1749107883286,"2025-06-05 15:18:03",1,"1","17","11","286331153","11111111"
1749107883286,"2025-06-05 15:18:03",2,"2","17","11"
1749107884282,"2025-06-05 15:18:04",1,"1","17","11","286331153","11111111"
1749107884282,"2025-06-05 15:18:04",2,"2","17","11"
1749107885286,"2025-06-05 15:18:05",1,"1","17","11","286331153","11111111"
1749107885286,"2025-06-05 15:18:05",2,"2","17","11"
1749107886283,"2025-06-05 15:18:06",1,"1","17","11","286331153","11111111"
1749107886283,"2025-06-05 15:18:06",2,"2","17","11"
1749107887289,"2025-06-05 15:18:07",1,"1","17","11","286331153","11111111"
1749107887289,"2025-06-05 15:18:07",2,"2","17","11"
1749107888289,"2025-06-05 15:18:08",1,"1","17","11","286331153","11111111"
1749107888289,"2025-06-05 15:18:08",2,"2","17","11"
1749107889281,"2025-06-05 15:18:09",1,"1","17","11","286331153","11111111"
1749107889281,"2025-06-05 15:18:09",2,"2","17","11"
1749107890282,"2025-06-05 15:18:10",1,"1","17","11","286331153","11111111"
1749107890282,"2025-06-05 15:18:10",2,"2","17","11"
1749107891286,"2025-06-05 15:18:11",1,"1","17","11","286331153","11111111"
1749107891286,"2025-06-05 15:18:11",2,"2","17","11"
1749107892290,"2025-06-05 15:18:12",1,"1","17","11","286331153","11111111"
1749107892290,"2025-06-05 15:18:12",2,"2","17","11"
1749107893279,"2025-06-05 15:18:13",1,"1","17","11","286331153","11111111"
1749107893279,"2025-06-05 15:18:13",2,"2","17","11"
1749107894289,"2025-06-05 15:18:14",1,"1","17","11","286331153","11111111"
1749107894289,"2025-06-05 15:18:14",2,"2","17","11"
1749107895281,"2025-06-05 15:18:15",1,"1","17","11","286331153","11111111"
1749107895281,"2025-06-05 15:18:15",2,"2","17","11"
1749107896282,"2025-06-05 15:18:16",1,"1","17","11","286331153","11111111"
1749107896282,"2025-06-05 15:18:16",2,"2","17","11"
1749107897279,"2025-06-05 15:18:17",1,"1","17","11","286331153","11111111"
1749107897279,"2025-06-05 15:18:17",2,"2","17","11"
1749107898290,"2025-06-05 15:18:18",1,"1","17","11","286331153","11111111"
1749107898290,"2025-06-05 15:18:18",2,"2","17","11"
1749107899279,"2025-06-05 15:18:19",1,"1","17","11","286331153","11111111"
1749107899279,"2025-06-05 15:18:19",2,"2","17","11"
1749107900279,"2025-06-05 15:18:20",1,"1","17","11","286331153","11111111"
1749107900279,"2025-06-05 15:18:20",2,"2","17","11"
1749107901290,"2025-06-05 15:18:21",1,"1","17","11","286331153","11111111"
1749107901290,"2025-06-05 15:18:21",2,"2","17","11"
1749107902283,"2025-06-05 15:18:22",1,"1","17","11","286331153","11111111"
1749107902283,"2025-06-05 15:18:22",2,"2","17","11"
1749107903279,"2025-06-05 15:18:23",1,"1","17","11","286331153","11111111"
1749107903279,"2025-06-05 15:18:23",2,"2","17","11"
1749107904280,"2025-06-05 15:18:24",1,"1","17","11","286331153","11111111"
1749107904280,"2025-06-05 15:18:24",2,"2","17","11"
1749107905289,"2025-06-05 15:18:25",1,"1","17","11","286331153","11111111"
1749107905289,"2025-06-05 15:18:25",2,"2","17","11"
1749107906292,"2025-06-05 15:18:26",1,"1","17","11","286331153","11111111"
1749107906292,"2025-06-05 15:18:26",2,"2","17","11"
1749107907289,"2025-06-05 15:18:27",1,"1","17","11","286331153","11111111"
1749107907289,"2025-06-05 15:18:27",2,"2","17","11"
1749107908285,"2025-06-05 15:18:28",1,"1","17","11","286331153","11111111"
1749107908285,"2025-06-05 15:18:28",2,"2","17","11"
1749107909285,"2025-06-05 15:18:29",1,"1","17","11","286331153","11111111"
1749107909285,"2025-06-05 15:18:29",2,"2","17","11"
1749107910287,"2025-06-05 15:18:30",1,"1","17","11","286331153","11111111"
1749107910287,"2025-06-05 15:18:30",2,"2","17","11"
1749107911280,"2025-06-05 15:18:31",1,"1","17","11","286331153","11111111"
1749107911280,"2025-06-05 15:18:31",2,"2","17","11"
1749107912279,"2025-06-05 15:18:32",1,"1","17","11","286331153","11111111"
1749107912279,"2025-06-05 15:18:32",2,"2","17","11"
1749107913296,"2025-06-05 15:18:33",1,"1","17","11","286331153","11111111"
1749107913296,"2025-06-05 15:18:33",2,"2","17","11"
1749107914290,"2025-06-05 15:18:34",1,"1","17","11","286331153","11111111"
1749107914290,"2025-06-05 15:18:34",2,"2","17","11"
1749107915279,"2025-06-05 15:18:35",1,"1","17","11","286331153","11111111"
1749107915279,"2025-06-05 15:18:35",2,"2","17","11"
1749107916279,"2025-06-05 15:18:36",1,"1","17","11","286331153","11111111"
1749107916279,"2025-06-05 15:18:36",2,"2","17","11"
1749107917279,"2025-06-05 15:18:37",1,"1","17","11","286331153","11111111"
1749107917279,"2025-06-05 15:18:37",2,"2","17","11"
1749107918279,"2025-06-05 15:18:38",1,"1","17","11","286331153","11111111"
1749107918279,"2025-06-05 15:18:38",2,"2","17","11"
1749107919279,"2025-06-05 15:18:39",1,"1","17","11","286331153","11111111"
1749107919279,"2025-06-05 15:18:39",2,"2","17","11"
1749107920285,"2025-06-05 15:18:40",1,"1","17","11","286331153","11111111"
1749107920285,"2025-06-05 15:18:40",2,"2","17","11"
1749107921283,"2025-06-05 15:18:41",1,"1","17","11","286331153","11111111"
1749107921283,"2025-06-05 15:18:41",2,"2","17","11"
1749107922289,"2025-06-05 15:18:42",1,"1","17","11","286331153","11111111"
1749107922289,"2025-06-05 15:18:42",2,"2","17","11"
1749107923294,"2025-06-05 15:18:43",1,"1","17","11","286331153","11111111"
1749107923294,"2025-06-05 15:18:43",2,"2","17","11"
1749107924291,"2025-06-05 15:18:44",1,"1","17","11","286331153","11111111"
1749107924291,"2025-06-05 15:18:44",2,"2","17","11"
1749107925281,"2025-06-05 15:18:45",1,"1","17","11","286331153","11111111"
1749107925281,"2025-06-05 15:18:45",2,"2","17","11"
1749107926293,"2025-06-05 15:18:46",1,"1","17","11","286331153","11111111"
1749107926293,"2025-06-05 15:18:46",2,"2","17","11"
1749107927282,"2025-06-05 15:18:47",1,"1","17","11","286331153","11111111"
1749107927282,"2025-06-05 15:18:47",2,"2","17","11"
1749107928280,"2025-06-05 15:18:48",1,"1","17","11","286331153","11111111"
1749107928280,"2025-06-05 15:18:48",2,"2","17","11"
1749107929280,"2025-06-05 15:18:49",1,"1","17","11","286331153","11111111"
1749107929280,"2025-06-05 15:18:49",2,"2","17","11"
1749107930284,"2025-06-05 15:18:50",1,"1","17","11","286331153","11111111"
1749107930284,"2025-06-05 15:18:50",2,"2","17","11"
1749107931285,"2025-06-05 15:18:51",1,"1","17","11","286331153","11111111"
1749107931285,"2025-06-05 15:18:51",2,"2","17","11"
1749107932293,"2025-06-05 15:18:52",1,"1","17","11","286331153","11111111"
1749107932293,"2025-06-05 15:18:52",2,"2","17","11"
1749107933290,"2025-06-05 15:18:53",1,"1","17","11","286331153","11111111"
1749107933290,"2025-06-05 15:18:53",2,"2","17","11"
1749107934289,"2025-06-05 15:18:54",1,"1","17","11","286331153","11111111"
1749107934289,"2025-06-05 15:18:54",2,"2","17","11"
1749107935295,"2025-06-05 15:18:55",1,"1","17","11","286331153","11111111"
1749107935295,"2025-06-05 15:18:55",2,"2","17","11"
1749107936284,"2025-06-05 15:18:56",1,"1","17","11","286331153","11111111"
1749107936284,"2025-06-05 15:18:56",2,"2","17","11"
1749107937279,"2025-06-05 15:18:57",1,"1","17","11","286331153","11111111"
1749107937279,"2025-06-05 15:18:57",2,"2","17","11"
1749107938287,"2025-06-05 15:18:58",1,"1","17","11","286331153","11111111"
1749107938287,"2025-06-05 15:18:58",2,"2","17","11"
1749107939287,"2025-06-05 15:18:59",1,"1","17","11","286331153","11111111"
1749107939287,"2025-06-05 15:18:59",2,"2","17","11"
1749107940290,"2025-06-05 15:19:00",1,"1","17","11","286331153","11111111"
1749107940290,"2025-06-05 15:19:00",2,"2","17","11"
1749107941291,"2025-06-05 15:19:01",1,"1","17","11","286331153","11111111"
1749107941291,"2025-06-05 15:19:01",2,"2","17","11"
1749107942289,"2025-06-05 15:19:02",1,"1","17","11","286331153","11111111"
1749107942289,"2025-06-05 15:19:02",2,"2","17","11"
1749107943287,"2025-06-05 15:19:03",1,"1","17","11","286331153","11111111"
1749107943287,"2025-06-05 15:19:03",2,"2","17","11"
1749107944285,"2025-06-05 15:19:04",1,"1","17","11","286331153","11111111"
1749107944285,"2025-06-05 15:19:04",2,"2","17","11"
1749107945287,"2025-06-05 15:19:05",1,"1","17","11","286331153","11111111"
1749107945287,"2025-06-05 15:19:05",2,"2","17","11"
1749107946284,"2025-06-05 15:19:06",1,"1","17","11","286331153","11111111"
1749107946284,"2025-06-05 15:19:06",2,"2","17","11"
1749107947287,"2025-06-05 15:19:07",1,"1","17","11","286331153","11111111"
1749107947287,"2025-06-05 15:19:07",2,"2","17","11"
1749107948286,"2025-06-05 15:19:08",1,"1","17","11","286331153","11111111"
1749107948286,"2025-06-05 15:19:08",2,"2","17","11"
1749107949284,"2025-06-05 15:19:09",1,"1","17","11","286331153","11111111"
1749107949284,"2025-06-05 15:19:09",2,"2","17","11"
1749107950292,"2025-06-05 15:19:10",1,"1","17","11","286331153","11111111"
1749107950292,"2025-06-05 15:19:10",2,"2","17","11"
1749107951280,"2025-06-05 15:19:11",1,"1","17","11","286331153","11111111"
1749107951280,"2025-06-05 15:19:11",2,"2","17","11"
1749107952281,"2025-06-05 15:19:12",1,"1","17","11","286331153","11111111"
1749107952281,"2025-06-05 15:19:12",2,"2","17","11"
1749107953281,"2025-06-05 15:19:13",1,"1","17","11","286331153","11111111"
1749107953281,"2025-06-05 15:19:13",2,"2","17","11"
1749107954281,"2025-06-05 15:19:14",1,"1","17","11","286331153","11111111"
1749107954281,"2025-06-05 15:19:14",2,"2","17","11"
1749107955280,"2025-06-05 15:19:15",1,"1","17","11","286331153","11111111"
1749107955280,"2025-06-05 15:19:15",2,"2","17","11"
1749107956281,"2025-06-05 15:19:16",1,"1","17","11","286331153","11111111"
1749107956281,"2025-06-05 15:19:16",2,"2","17","11"
1749107957281,"2025-06-05 15:19:17",1,"1","17","11","286331153","11111111"
1749107957281,"2025-06-05 15:19:17",2,"2","17","11"
1749107958280,"2025-06-05 15:19:18",1,"1","17","11","286331153","11111111"
1749107958280,"2025-06-05 15:19:18",2,"2","17","11"
1749107959281,"2025-06-05 15:19:19",1,"1","17","11","286331153","11111111"
1749107959281,"2025-06-05 15:19:19",2,"2","17","11"
1749107960280,"2025-06-05 15:19:20",1,"1","17","11","286331153","11111111"
1749107960280,"2025-06-05 15:19:20",2,"2","17","11"
1749107961281,"2025-06-05 15:19:21",1,"1","17","11","286331153","11111111"
1749107961281,"2025-06-05 15:19:21",2,"2","17","11"
1749107962841,"2025-06-05 15:19:22",1,"1","17","11","286331153","11111111"
1749107962841,"2025-06-05 15:19:22",2,"2","17","11"
1749107963853,"2025-06-05 15:19:23",1,"1","17","11","286331153","11111111"
1749107963853,"2025-06-05 15:19:23",2,"2","17","11"
1749107964849,"2025-06-05 15:19:24",1,"1","17","11","286331153","11111111"
1749107964849,"2025-06-05 15:19:24",2,"2","17","11"
1749107965844,"2025-06-05 15:19:25",1,"1","17","11","286331153","11111111"
1749107965844,"2025-06-05 15:19:25",2,"2","17","11"
1749107966844,"2025-06-05 15:19:26",1,"1","17","11","286331153","11111111"
1749107966844,"2025-06-05 15:19:26",2,"2","17","11"
1749107967853,"2025-06-05 15:19:27",1,"1","17","11","286331153","11111111"
1749107967853,"2025-06-05 15:19:27",2,"2","17","11"
1749107968847,"2025-06-05 15:19:28",1,"1","17","11","286331153","11111111"
